Comment,Designator,Footprint,LCSC Part #
100n,C1,C0603,
10k,R1 R2 R3,R0603,
JST-PH-2/90SMD,P1 P2,S2B-PH-SM4,C47647
MAX1704G,U2,TDFN-8,C2682616
uSup,J4 J5,1X04_1MM_RA,C145956
