Designator,Mid X,Mid Y,Layer,Rotation
C1, 0.00,10.48,Top,0.0
J4,-6.35,11.43,Top,90.0
J5, 6.35,11.43,Top,270.0
P1, 0.00, 0.32,Top,180.0
P2, 0.00,27.62,Top,0.0
R1,-8.19,20.96,Top,90.0
R2,-5.71,20.96,Top,90.0
R3, 5.71,20.96,Top,90.0
U2, 0.00,13.34,Top,0.0
